plate_x,plate_z,inning,outs_when_up,inning_topbot,pitch_number,at_bat_number,bat_score,fld_score,pitch_type,balls,strikes,stand,p_throws
-0.13,3.33,5,1,Bot,2,39,0,4,FF,1,0,L,R
-0.65,3.94,5,1,Bot,1,39,0,4,SL,0,0,L,R
-0.35,3.03,5,0,Bot,2,38,0,4,CH,0,1,L,R
0.41,2.02,5,0,Bot,1,38,0,4,FF,0,0,L,R
-0.86,1.79,5,2,Top,3,37,4,0,CU,0,2,L,L
-0.11,2.64,5,2,Top,2,37,4,0,SI,0,1,L,L
0.04,1.59,5,2,Top,1,37,4,0,SI,0,0,L,L
0.8,2.16,5,2,Top,3,36,3,0,FF,1,1,R,R
-1.76,2.1,5,2,Top,2,36,3,0,SI,0,1,R,R
0.41,2.65,5,2,Top,1,36,3,0,SI,0,0,R,R
-0.67,3.11,5,1,Top,1,35,3,0,FF,0,0,R,R
0.17,2.54,5,0,Top,6,34,3,0,FF,3,2,L,R
-0.03,1.75,5,0,Top,5,34,3,0,FF,3,1,L,R
-0.19,1.93,5,0,Top,4,34,3,0,FF,3,0,L,R
-1.07,2.53,5,0,Top,3,34,3,0,FF,2,0,L,R
-2.06,2.89,5,0,Top,2,34,3,0,FF,1,0,L,R
-1.22,2.67,5,0,Top,1,34,3,0,FF,0,0,L,R
-0.95,2.49,5,0,Top,2,33,3,0,FF,1,0,R,R
0.94,2.01,5,0,Top,1,33,3,0,FF,0,0,R,R
-0.75,3.49,4,2,Bot,4,32,0,3,FF,1,2,R,R
-0.23,2.52,4,2,Bot,3,32,0,3,FF,1,1,R,R
0.42,1.47,4,2,Bot,2,32,0,3,FF,0,1,R,R
-0.8,2.76,4,2,Bot,1,32,0,3,SL,0,0,R,R
-0.13,2.28,4,1,Bot,2,31,0,3,SL,0,1,L,R
0.92,1.76,4,1,Bot,1,31,0,3,SL,0,0,L,R
-0.64,2.82,4,0,Bot,2,30,0,3,CH,0,1,L,R
0.1,2.68,4,0,Bot,1,30,0,3,SL,0,0,L,R
-0.6,1.81,4,2,Top,4,29,3,0,SL,1,2,L,R
0.48,1.46,4,2,Top,3,29,3,0,CH,1,1,L,R
0.1,1.39,4,2,Top,2,29,3,0,CH,0,1,L,R
0.02,2.37,4,2,Top,1,29,3,0,FF,0,0,L,R
0.34,1.52,4,1,Top,7,28,3,0,SL,1,2,R,R
0.14,3.51,4,1,Top,6,28,3,0,FF,1,2,R,R
0.14,2.51,4,1,Top,5,28,3,0,FF,1,2,R,R
0.67,1.56,4,1,Top,4,28,3,0,SL,1,2,R,R
0.11,2.34,4,1,Top,3,28,3,0,SL,1,1,R,R
-0.33,3.05,4,1,Top,2,28,3,0,SI,1,0,R,R
0.59,3.79,4,1,Top,1,28,3,0,SL,0,0,R,R
-0.94,3.64,4,0,Top,4,27,3,0,SI,1,2,R,R
2.39,1.5,4,0,Top,3,27,3,0,SL,0,2,R,R
-1.41,3.11,4,0,Top,2,27,3,0,SI,0,1,R,R
0.32,2.27,4,0,Top,1,27,3,0,CU,0,0,R,R
0.43,2.24,3,2,Bot,6,26,0,3,FF,2,2,L,R
-0.44,3.62,3,2,Bot,5,26,0,3,FF,2,2,L,R
-0.42,0.98,3,2,Bot,4,26,0,3,CH,2,1,L,R
0.29,0.75,3,2,Bot,3,26,0,3,CH,1,1,L,R
0.31,1.4,3,2,Bot,2,26,0,3,FF,1,0,L,R
0.33,0.93,3,2,Bot,1,26,0,3,CU,0,0,L,R
0.8,1.44,3,2,Bot,5,25,0,3,FF,3,1,L,R
0.65,1.59,3,2,Bot,4,25,0,3,FF,2,1,L,R
-0.03,0.99,3,2,Bot,3,25,0,3,CU,1,1,L,R
-0.92,1.4,3,2,Bot,2,25,0,3,CH,0,1,L,R
-0.56,1.59,3,2,Bot,1,25,0,3,FF,0,0,L,R
0.37,3.24,3,1,Bot,11,24,0,3,FF,3,2,R,R
-0.4,2.19,3,1,Bot,10,24,0,3,FF,3,2,R,R
-1.09,2.59,3,1,Bot,9,24,0,3,CU,2,2,R,R
-0.17,3.0,3,1,Bot,8,24,0,3,FF,2,2,R,R
-0.45,1.85,3,1,Bot,7,24,0,3,FF,2,2,R,R
1.19,1.3,3,1,Bot,6,24,0,3,CU,1,2,R,R
-1.05,2.71,3,1,Bot,5,24,0,3,CU,1,2,R,R
0.1,3.47,3,1,Bot,4,24,0,3,FF,1,2,R,R
0.87,1.93,3,1,Bot,3,24,0,3,CU,0,2,R,R
-0.87,3.42,3,1,Bot,2,24,0,3,FF,0,1,R,R
-0.12,3.16,3,1,Bot,1,24,0,3,FF,0,0,R,R
0.13,2.56,3,0,Bot,3,23,0,3,CU,1,1,L,R
-0.66,2.84,3,0,Bot,2,23,0,3,FF,1,0,L,R
-0.8,3.63,3,0,Bot,1,23,0,3,FF,0,0,L,R
-0.74,2.99,3,2,Top,6,22,3,0,FF,3,2,L,R
0.84,2.97,3,2,Top,5,22,3,0,FF,3,1,L,R
-1.44,1.68,3,2,Top,4,22,3,0,SI,2,1,L,R
0.78,1.61,3,2,Top,3,22,3,0,SI,1,1,L,R
-0.68,2.06,3,2,Top,2,22,3,0,CH,1,0,L,R
1.54,0.57,3,2,Top,1,22,3,0,CH,0,0,L,R
-0.45,1.58,3,1,Top,4,21,3,0,CH,1,2,L,R
-0.49,4.17,3,1,Top,3,21,3,0,FF,0,2,L,R
-0.37,2.62,3,1,Top,2,21,3,0,SI,0,1,L,R
-0.76,2.9,3,1,Top,1,21,3,0,CH,0,0,L,R
-0.13,3.03,3,0,Top,4,20,3,0,SL,1,2,R,R
-0.11,1.36,3,0,Top,3,20,3,0,CH,1,1,R,R
0.43,1.82,3,0,Top,2,20,3,0,FF,1,0,R,R
-1.06,1.45,3,0,Top,1,20,3,0,SI,0,0,R,R
-1.03,2.53,2,2,Bot,4,19,0,3,CH,1,2,L,R
0.16,5.28,2,2,Bot,3,19,0,3,FF,0,2,L,R
-0.05,3.23,2,2,Bot,2,19,0,3,CU,0,1,L,R
-0.47,1.85,2,2,Bot,1,19,0,3,FF,0,0,L,R
-0.63,3.54,2,2,Bot,5,18,0,3,FF,3,1,L,R
-1.6,2.52,2,2,Bot,4,18,0,3,CH,2,1,L,R
0.68,0.67,2,2,Bot,3,18,0,3,CU,1,1,L,R
1.43,2.29,2,2,Bot,2,18,0,3,FF,0,1,L,R
-0.16,2.19,2,2,Bot,1,18,0,3,FF,0,0,L,R
0.97,1.51,2,1,Bot,8,17,0,3,CU,3,2,R,R
0.16,1.76,2,1,Bot,7,17,0,3,CU,3,2,R,R
-0.43,3.59,2,1,Bot,6,17,0,3,FF,3,2,R,R
0.31,3.48,2,1,Bot,5,17,0,3,FF,3,1,R,R
-1.6,3.33,2,1,Bot,4,17,0,3,CU,2,1,R,R
0.0,3.39,2,1,Bot,3,17,0,3,CH,2,0,R,R
1.12,1.48,2,1,Bot,2,17,0,3,CU,1,0,R,R
1.32,3.16,2,1,Bot,1,17,0,3,FF,0,0,R,R
-0.03,1.88,2,0,Bot,5,16,0,3,CU,2,2,L,R
-0.63,1.95,2,0,Bot,4,16,0,3,CH,2,1,L,R
0.78,3.83,2,0,Bot,3,16,0,3,FF,1,1,L,R
0.57,0.31,2,0,Bot,2,16,0,3,CH,0,1,L,R
-0.65,1.86,2,0,Bot,1,16,0,3,CU,0,0,L,R
-0.27,1.58,2,2,Top,1,15,3,0,FF,0,0,R,R
0.17,1.88,2,2,Top,2,14,2,0,CH,1,0,L,R
-1.24,2.88,2,2,Top,1,14,2,0,FF,0,0,L,R
0.47,3.13,2,1,Top,3,13,2,0,SL,0,2,R,R
0.03,1.7,2,1,Top,2,13,2,0,FF,0,1,R,R
0.42,2.19,2,1,Top,1,13,2,0,FF,0,0,R,R
-0.27,2.37,2,1,Top,2,12,0,0,CH,0,1,L,R
0.62,1.81,2,1,Top,1,12,0,0,SL,0,0,L,R
1.03,1.78,2,0,Top,1,11,0,0,SL,0,0,R,R
0.34,2.2,2,0,Top,2,10,0,0,SL,1,0,R,R
-0.04,1.42,2,0,Top,1,10,0,0,FF,0,0,R,R
-0.33,1.17,2,0,Top,6,9,0,0,FF,3,2,L,R
-0.92,3.45,2,0,Top,5,9,0,0,FF,3,1,L,R
0.94,0.66,2,0,Top,4,9,0,0,CH,2,1,L,R
-0.47,3.28,2,0,Top,3,9,0,0,CH,2,0,L,R
-0.37,1.33,2,0,Top,2,9,0,0,FF,1,0,L,R
-1.35,3.34,2,0,Top,1,9,0,0,CU,0,0,L,R
-0.69,3.38,1,2,Bot,1,8,0,0,FF,0,0,L,R
-1.0,2.7,1,1,Bot,5,7,0,0,CH,1,2,L,R
-0.14,1.14,1,1,Bot,4,7,0,0,CU,0,2,L,R
-0.2,0.81,1,1,Bot,3,7,0,0,CU,0,2,L,R
0.1,3.6,1,1,Bot,2,7,0,0,FF,0,1,L,R
0.05,2.84,1,1,Bot,1,7,0,0,CU,0,0,L,R
0.17,3.03,1,0,Bot,1,6,0,0,FF,0,0,L,R
0.07,2.97,1,0,Bot,3,5,0,0,FF,2,0,L,R
-1.42,3.08,1,0,Bot,2,5,0,0,FF,1,0,L,R
-1.09,4.47,1,0,Bot,1,5,0,0,FF,0,0,L,R
0.49,1.86,1,2,Top,6,4,0,0,FF,3,2,L,R
0.9,1.05,1,2,Top,5,4,0,0,CH,2,2,L,R
-1.76,2.96,1,2,Top,4,4,0,0,CH,1,2,L,R
-0.1,2.2,1,2,Top,3,4,0,0,CH,1,1,L,R
-0.5,2.59,1,2,Top,2,4,0,0,FF,1,0,L,R
-0.96,1.58,1,2,Top,1,4,0,0,FF,0,0,L,R
0.32,1.6,1,2,Top,1,3,0,0,FF,0,0,R,R
-0.66,1.94,1,1,Top,7,2,0,0,FF,3,2,R,R
1.37,1.07,1,1,Top,6,2,0,0,SL,2,2,R,R
-0.11,1.48,1,1,Top,5,2,0,0,FF,2,2,R,R
0.26,3.16,1,1,Top,4,2,0,0,FF,2,1,R,R
0.5,1.68,1,1,Top,3,2,0,0,FF,2,0,R,R
0.11,3.77,1,1,Top,2,2,0,0,FF,1,0,R,R
1.95,1.27,1,1,Top,1,2,0,0,FF,0,0,R,R
-0.57,0.85,1,0,Top,4,1,0,0,CH,0,2,L,R
-0.74,1.55,1,0,Top,3,1,0,0,SI,0,2,L,R
-0.54,1.99,1,0,Top,2,1,0,0,FF,0,1,L,R
-0.54,2.6,1,0,Top,1,1,0,0,FF,0,0,L,R
1.11,1.67,9,2,Bot,4,78,2,5,SL,1,2,R,R
1.08,2.36,9,2,Bot,3,78,2,5,SL,1,1,R,R
-0.48,3.46,9,2,Bot,2,78,2,5,SL,0,1,R,R
0.3,3.15,9,2,Bot,1,78,2,5,SL,0,0,R,R
0.14,2.98,9,1,Bot,7,77,2,5,SI,2,2,L,R
0.07,3.17,9,1,Bot,6,77,2,5,CU,2,2,L,R
-0.82,3.56,9,1,Bot,5,77,2,5,SL,2,2,L,R
0.86,2.36,9,1,Bot,4,77,2,5,SL,2,1,L,R
-0.86,3.39,9,1,Bot,3,77,2,5,SI,2,0,L,R
0.33,0.82,9,1,Bot,2,77,2,5,SL,1,0,L,R
-0.09,0.94,9,1,Bot,1,77,2,5,FF,0,0,L,R
-0.31,2.47,9,1,Bot,6,76,2,5,SL,2,2,L,R
-0.84,4.76,9,1,Bot,5,76,2,5,FF,1,2,L,R
-0.01,3.02,9,1,Bot,4,76,2,5,SL,1,2,L,R
-0.33,2.34,9,1,Bot,3,76,2,5,FF,1,1,L,R
-1.03,2.98,9,1,Bot,2,76,2,5,FF,0,1,L,R
0.24,2.27,9,1,Bot,1,76,2,5,SL,0,0,L,R
0.87,3.18,9,0,Bot,5,75,2,5,SL,2,2,R,R
3.53,0.35,9,0,Bot,4,75,2,5,CU,1,2,R,R
1.62,1.87,9,0,Bot,3,75,2,5,SL,0,2,R,R
0.36,2.43,9,0,Bot,2,75,2,5,SL,0,1,R,R
-0.93,2.84,9,0,Bot,1,75,2,5,FF,0,0,R,R
-0.03,2.42,9,2,Top,4,74,5,2,FF,0,2,R,R
0.66,3.23,9,2,Top,3,74,5,2,FF,0,2,R,R
0.83,3.03,9,2,Top,2,74,5,2,SL,0,1,R,R
-0.7,3.2,9,2,Top,1,74,5,2,SL,0,0,R,R
-0.79,2.42,9,2,Top,2,73,5,2,FF,0,1,L,R
-1.1,2.3,9,2,Top,1,73,5,2,FF,0,0,L,R
-0.51,1.93,9,1,Top,4,72,5,2,SL,2,1,R,R
1.69,1.36,9,1,Top,3,72,5,2,SL,1,1,R,R
1.13,2.51,9,1,Top,2,72,5,2,FF,0,1,R,R
0.27,1.97,9,1,Top,1,72,5,2,FF,0,0,R,R
-0.04,3.28,9,0,Top,2,71,4,2,FF,1,0,L,R
1.11,2.38,9,0,Top,1,71,4,2,FF,0,0,L,R
0.07,5.55,9,0,Top,6,70,4,2,FF,3,2,R,R
2.06,0.34,9,0,Top,5,70,4,2,SL,2,2,R,R
0.37,4.75,9,0,Top,4,70,4,2,FF,1,2,R,R
-0.2,3.42,9,0,Top,3,70,4,2,FF,1,1,R,R
1.35,0.78,9,0,Top,2,70,4,2,SL,0,1,R,R
0.04,2.91,9,0,Top,1,70,4,2,SL,0,0,R,R
-0.4,2.91,9,0,Top,2,69,3,2,FF,1,0,R,R
1.21,2.26,9,0,Top,1,69,3,2,FF,0,0,R,R
0.2,2.34,9,0,Top,6,68,3,2,SL,2,2,L,R
-0.96,3.45,9,0,Top,5,68,3,2,FF,1,2,L,R
0.11,1.48,9,0,Top,4,68,3,2,FF,1,2,L,R
-0.48,3.4,9,0,Top,3,68,3,2,CU,1,1,L,R
0.64,1.56,9,0,Top,2,68,3,2,FF,0,1,L,R
0.18,2.47,9,0,Top,1,68,3,2,FF,0,0,L,R
0.64,2.71,9,0,Top,3,67,2,2,FF,2,0,R,R
1.53,0.39,9,0,Top,2,67,2,2,FF,1,0,R,R
1.64,1.26,9,0,Top,1,67,2,2,SL,0,0,R,R
0.42,3.04,8,2,Bot,3,66,2,2,FF,0,2,R,R
-0.63,2.97,8,2,Bot,2,66,2,2,SL,0,1,R,R
0.08,1.94,8,2,Bot,1,66,2,2,FF,0,0,R,R
-0.14,1.74,8,1,Bot,1,65,2,2,SL,0,0,L,R
1.0,1.06,8,1,Bot,6,64,2,2,FF,3,2,R,R
1.42,1.15,8,1,Bot,5,64,2,2,SL,2,2,R,R
0.3,2.16,8,1,Bot,4,64,2,2,CH,2,1,R,R
0.89,2.8,8,1,Bot,3,64,2,2,FF,1,1,R,R
-1.26,3.75,8,1,Bot,2,64,2,2,SL,0,1,R,R
-1.11,3.33,8,1,Bot,1,64,2,2,CH,0,0,R,R
-0.49,3.3,8,0,Bot,6,63,2,2,SL,2,2,L,R
0.08,1.79,8,0,Bot,5,63,2,2,FF,2,2,L,R
0.76,1.29,8,0,Bot,4,63,2,2,SL,1,2,L,R
-1.26,2.59,8,0,Bot,3,63,2,2,FF,0,2,L,R
-0.72,2.55,8,0,Bot,2,63,2,2,SL,0,1,L,R
-0.16,2.91,8,0,Bot,1,63,2,2,FF,0,0,L,R
-0.39,2.16,8,2,Top,5,62,2,2,CH,2,2,L,R
0.53,2.43,8,2,Top,4,62,2,2,SL,2,1,L,R
-1.44,3.25,8,2,Top,3,62,2,2,FF,1,1,L,R
-0.55,2.19,8,2,Top,2,62,2,2,FF,1,0,L,R
-1.1,3.28,8,2,Top,1,62,2,2,FF,0,0,L,R
-0.37,3.45,8,1,Top,3,61,2,2,FF,0,2,R,R
-0.81,3.25,8,1,Top,2,61,2,2,FF,0,1,R,R
0.48,1.93,8,1,Top,1,61,2,2,SL,0,0,R,R
0.4,2.43,8,0,Top,6,60,2,2,SL,3,2,L,R
-2.02,3.73,8,0,Top,5,60,2,2,FF,2,2,L,R
-0.9,2.52,8,0,Top,4,60,2,2,FF,2,1,L,R
-1.24,3.76,8,0,Top,3,60,2,2,FF,1,1,L,R
-0.03,2.12,8,0,Top,2,60,2,2,FF,1,0,L,R
1.58,1.55,8,0,Top,1,60,2,2,SL,0,0,L,R
0.01,2.06,7,1,Bot,8,59,2,2,FF,3,2,L,R
-0.48,0.85,7,1,Bot,7,59,2,2,CH,2,2,L,R
-0.17,2.93,7,1,Bot,6,59,2,2,FF,2,2,L,R
1.1,-0.07,7,1,Bot,5,59,2,2,SL,1,2,L,R
-0.14,2.54,7,1,Bot,4,59,2,2,SL,1,2,L,R
-0.48,2.04,7,1,Bot,3,59,2,2,CH,1,1,L,R
0.24,3.44,7,1,Bot,2,59,2,2,FF,1,0,L,R
0.43,0.8,7,1,Bot,1,59,2,2,SL,0,0,L,R
0.55,1.2,7,1,Bot,5,58,2,2,FF,3,1,R,R
1.51,0.62,7,1,Bot,4,58,2,2,SL,2,1,R,R
0.3,2.29,7,1,Bot,3,58,2,2,FF,2,0,R,R
0.81,0.19,7,1,Bot,2,58,2,2,SL,1,0,R,R
-0.43,3.55,7,1,Bot,1,58,2,2,FF,0,0,R,R
-0.04,1.82,7,1,Bot,4,57,2,2,FF,2,1,R,R
-1.12,3.49,7,1,Bot,3,57,2,2,FF,1,1,R,R
0.98,1.05,7,1,Bot,2,57,2,2,SL,0,1,R,R
0.65,1.41,7,1,Bot,1,57,2,2,SL,0,0,R,R
0.44,2.64,7,0,Bot,6,56,2,2,FF,3,2,L,R
0.65,0.96,7,0,Bot,5,56,2,2,FF,2,2,L,R
0.91,-1.03,7,0,Bot,4,56,2,2,SL,1,2,L,R
-0.39,1.41,7,0,Bot,3,56,2,2,FF,1,1,L,R
1.4,-0.14,7,0,Bot,2,56,2,2,FF,0,1,L,R
-0.28,3.21,7,0,Bot,1,56,2,2,SL,0,0,L,R
0.0,1.96,7,0,Bot,1,55,1,2,FF,0,0,R,R
0.18,2.57,7,0,Bot,6,54,1,2,FF,3,2,R,R
1.42,0.81,7,0,Bot,5,54,1,2,SL,2,2,R,R
-1.07,4.43,7,0,Bot,4,54,1,2,FF,1,2,R,R
1.31,0.34,7,0,Bot,3,54,1,2,SL,0,2,R,R
0.49,1.0,7,0,Bot,2,54,1,2,SL,0,1,R,R
0.41,2.03,7,0,Bot,1,54,1,2,SL,0,0,R,R
0.36,2.15,7,2,Top,6,53,2,1,FF,3,2,R,R
0.81,1.87,7,2,Top,5,53,2,1,SL,2,2,R,R
0.21,3.25,7,2,Top,4,53,2,1,FF,2,1,R,R
-0.06,4.32,7,2,Top,3,53,2,1,FF,1,1,R,R
0.21,3.2,7,2,Top,2,53,2,1,FF,1,0,R,R
1.09,0.42,7,2,Top,1,53,2,1,CU,0,0,R,R
0.49,2.34,7,1,Top,5,52,2,1,FF,2,2,L,R
-1.23,3.09,7,1,Top,4,52,2,1,FF,1,2,L,R
-0.26,3.03,7,1,Top,3,52,2,1,FF,1,1,L,R
-1.13,0.71,7,1,Top,2,52,2,1,CH,0,1,L,R
0.41,2.7,7,1,Top,1,52,2,1,FF,0,0,L,R
0.64,3.06,7,0,Top,5,51,2,1,FF,2,2,R,R
-0.2,1.51,7,0,Top,4,51,2,1,SL,2,1,R,R
0.8,3.42,7,0,Top,3,51,2,1,FF,1,1,R,R
0.93,3.11,7,0,Top,2,51,2,1,FF,0,1,R,R
0.51,3.0,7,0,Top,1,51,2,1,FF,0,0,R,R
-0.57,1.03,6,2,Bot,4,50,1,2,SL,1,2,R,L
-0.95,3.69,6,2,Bot,3,50,1,2,SI,0,2,R,L
-0.17,3.25,6,2,Bot,2,50,1,2,FF,0,1,R,L
0.8,2.61,6,2,Bot,1,50,1,2,CH,0,0,R,L
0.57,2.81,6,1,Bot,4,49,1,2,SL,1,2,R,L
-0.56,1.22,6,1,Bot,3,49,1,2,SL,0,2,R,L
-0.22,2.49,6,1,Bot,2,49,1,2,SI,0,1,R,L
1.03,2.83,6,1,Bot,1,49,1,2,CH,0,0,R,L
-1.25,2.65,6,1,Bot,6,48,1,2,FC,3,2,L,L
-0.93,2.14,6,1,Bot,5,48,1,2,SI,2,2,L,L
-0.82,0.63,6,1,Bot,4,48,1,2,SL,1,2,L,L
-0.48,2.06,6,1,Bot,3,48,1,2,FF,1,1,L,L
-0.3,1.69,6,1,Bot,2,48,1,2,FC,1,0,L,L
-1.29,2.3,6,1,Bot,1,48,1,2,FF,0,0,L,L
-0.77,1.58,6,0,Bot,4,47,1,2,SL,1,2,R,L
0.39,2.49,6,0,Bot,3,47,1,2,CH,1,1,R,L
-0.18,2.52,6,0,Bot,2,47,1,2,SI,1,0,R,L
1.27,2.58,6,0,Bot,1,47,1,2,SL,0,0,R,L
0.9,2.02,6,2,Top,5,46,2,1,SL,2,2,R,R
-1.01,4.31,6,2,Top,4,46,2,1,FF,1,2,R,R
-0.19,2.43,6,2,Top,3,46,2,1,FF,1,1,R,R
0.94,2.63,6,2,Top,2,46,2,1,FF,1,0,R,R
0.55,1.43,6,2,Top,1,46,2,1,SL,0,0,R,R
0.19,1.44,6,2,Top,2,45,2,1,SL,0,1,L,R
1.02,0.5,6,2,Top,1,45,2,1,SL,0,0,L,R
0.15,2.13,6,1,Top,4,44,2,1,FF,1,2,R,R
1.8,0.38,6,1,Top,3,44,2,1,SL,0,2,R,R
0.51,1.41,6,1,Top,2,44,2,1,SL,0,1,R,R
0.23,2.44,6,1,Top,1,44,2,1,SL,0,0,R,R
-0.34,2.6,6,0,Top,9,43,2,1,FF,3,2,L,R
-0.78,3.2,6,0,Top,8,43,2,1,FF,3,2,L,R
-1.06,3.78,6,0,Top,7,43,2,1,FF,2,2,L,R
0.6,1.66,6,0,Top,6,43,2,1,SL,1,2,L,R
-0.21,2.78,6,0,Top,5,43,2,1,FF,1,2,L,R
0.05,2.75,6,0,Top,4,43,2,1,FF,1,2,L,R
0.47,1.55,6,0,Top,3,43,2,1,SL,1,1,L,R
0.51,-0.29,6,0,Top,2,43,2,1,CU,0,1,L,R
-0.23,2.69,6,0,Top,1,43,2,1,FF,0,0,L,R
0.74,1.73,5,2,Bot,1,42,1,2,SL,0,0,R,L
-0.17,2.01,5,2,Bot,3,41,1,2,FC,1,1,R,L
0.46,2.23,5,2,Bot,2,41,1,2,SI,1,0,R,L
1.12,2.92,5,2,Bot,1,41,1,2,CH,0,0,R,L
0.7,2.38,5,2,Bot,4,40,1,2,CH,2,1,R,L
1.21,1.81,5,2,Bot,3,40,1,2,FC,1,1,R,L
1.23,1.8,5,2,Bot,2,40,1,2,SI,0,1,R,L
0.16,1.92,5,2,Bot,1,40,1,2,SI,0,0,R,L
0.64,2.08,5,0,Bot,3,39,1,2,CH,0,2,R,L
0.8,1.53,5,0,Bot,2,39,1,2,SI,0,1,R,L
0.67,2.56,5,0,Bot,1,39,1,2,SI,0,0,R,L
-0.34,2.78,5,0,Bot,5,38,1,2,FC,2,2,R,L
1.07,2.89,5,0,Bot,4,38,1,2,SL,2,1,R,L
1.44,2.77,5,0,Bot,3,38,1,2,SI,1,1,R,L
0.47,3.9,5,0,Bot,2,38,1,2,FC,0,1,R,L
0.48,2.26,5,0,Bot,1,38,1,2,SL,0,0,R,L
-0.78,3.41,5,2,Top,4,37,2,1,FF,1,2,R,R
2.07,-0.81,5,2,Top,3,37,2,1,SL,0,2,R,R
0.43,2.68,5,2,Top,2,37,2,1,FF,0,1,R,R
-0.02,2.64,5,2,Top,1,37,2,1,FF,0,0,R,R
-0.34,2.88,5,1,Top,2,36,1,1,FF,0,1,L,R
-1.22,2.82,5,1,Top,1,36,1,1,FF,0,0,L,R
-0.03,2.85,5,0,Top,7,35,1,1,FF,3,2,R,R
-0.85,2.19,5,0,Top,6,35,1,1,FF,3,2,R,R
-0.45,1.1,5,0,Top,5,35,1,1,SL,2,2,R,R
-0.61,1.81,5,0,Top,4,35,1,1,FF,2,1,R,R
-0.71,3.25,5,0,Top,3,35,1,1,FF,1,1,R,R
0.08,2.68,5,0,Top,2,35,1,1,FF,1,0,R,R
-0.97,1.52,5,0,Top,1,35,1,1,SL,0,0,R,R
0.25,2.37,5,0,Top,2,34,1,1,SL,0,1,L,R
-0.84,1.59,5,0,Top,1,34,1,1,SL,0,0,L,R
0.23,1.18,4,2,Bot,3,33,1,1,SI,1,1,R,L
-1.14,1.89,4,2,Bot,2,33,1,1,SL,1,0,R,L
1.62,3.53,4,2,Bot,1,33,1,1,FC,0,0,R,L
0.28,2.7,4,1,Bot,3,32,1,1,FC,1,1,R,L
-0.04,0.91,4,1,Bot,2,32,1,1,CH,0,1,R,L
-0.26,2.46,4,1,Bot,1,32,1,1,FF,0,0,R,L
-0.09,2.57,4,0,Bot,2,31,1,1,SI,0,1,R,L
0.89,1.93,4,0,Bot,1,31,1,1,SI,0,0,R,L
0.04,2.58,4,2,Top,1,30,1,1,FF,0,0,R,R
0.85,2.23,4,1,Top,4,29,1,1,FF,1,2,R,R
-0.56,3.26,4,1,Top,3,29,1,1,FF,1,1,R,R
0.88,0.71,4,1,Top,2,29,1,1,SL,0,1,R,R
0.98,1.58,4,1,Top,1,29,1,1,SL,0,0,R,R
0.28,1.12,4,0,Top,6,28,1,1,FF,3,2,L,R
0.63,3.8,4,0,Top,5,28,1,1,FF,2,2,L,R
1.85,0.35,4,0,Top,4,28,1,1,SL,1,2,L,R
0.04,2.38,4,0,Top,3,28,1,1,FF,1,1,L,R
0.63,1.97,4,0,Top,2,28,1,1,FF,1,0,L,R
-1.84,2.21,4,0,Top,1,28,1,1,CH,0,0,L,R
-0.1,0.36,4,0,Top,7,27,1,1,FF,3,2,R,R
1.65,1.19,4,0,Top,6,27,1,1,SL,2,2,R,R
0.52,2.15,4,0,Top,5,27,1,1,SL,2,2,R,R
2.38,0.82,4,0,Top,4,27,1,1,SL,1,2,R,R
2.04,2.29,4,0,Top,3,27,1,1,FF,0,2,R,R
-0.45,3.61,4,0,Top,2,27,1,1,FF,0,1,R,R
0.13,2.08,4,0,Top,1,27,1,1,FF,0,0,R,R
0.28,3.8,3,2,Bot,6,26,1,1,FC,3,2,R,L
-1.05,1.32,3,2,Bot,5,26,1,1,FF,2,2,R,L
0.55,3.45,3,2,Bot,4,26,1,1,FC,1,2,R,L
0.77,4.04,3,2,Bot,3,26,1,1,SI,0,2,R,L
0.43,1.63,3,2,Bot,2,26,1,1,CH,0,1,R,L
-0.23,1.48,3,2,Bot,1,26,1,1,FC,0,0,R,L
1.03,3.26,3,2,Bot,7,25,1,1,FC,3,2,R,L
0.35,0.07,3,2,Bot,6,25,1,1,CH,2,2,R,L
-1.09,1.79,3,2,Bot,5,25,1,1,FF,1,2,R,L
1.14,2.97,3,2,Bot,4,25,1,1,CH,1,2,R,L
0.69,1.44,3,2,Bot,3,25,1,1,CH,1,1,R,L
1.06,1.71,3,2,Bot,2,25,1,1,FC,0,1,R,L
0.02,3.14,3,2,Bot,1,25,1,1,SL,0,0,R,L
-1.1,2.34,3,2,Bot,2,24,1,1,FF,0,1,R,L
0.63,2.27,3,2,Bot,1,24,1,1,SL,0,0,R,L
0.72,2.37,3,1,Bot,1,23,1,1,SI,0,0,R,L
0.41,1.21,3,0,Bot,4,22,1,1,CH,1,2,R,L
0.46,2.46,3,0,Bot,3,22,1,1,FC,1,1,R,L
0.33,2.22,3,0,Bot,2,22,1,1,SI,1,0,R,L
0.14,1.18,3,0,Bot,1,22,1,1,SI,0,0,R,L
0.01,2.87,3,2,Top,4,21,1,1,FF,2,1,L,R
0.81,-0.67,3,2,Top,3,21,1,1,SL,1,1,L,R
1.49,1.92,3,2,Top,2,21,1,1,SL,0,1,L,R
0.15,1.89,3,2,Top,1,21,1,1,FF,0,0,L,R
0.65,2.07,3,1,Top,5,20,1,1,FF,2,2,R,R
0.39,-0.63,3,1,Top,4,20,1,1,KC,1,2,R,R
1.51,0.85,3,1,Top,3,20,1,1,SL,0,2,R,R
0.26,1.05,3,1,Top,2,20,1,1,SL,0,1,R,R
